,Precio_Casa,Ubicacion,Tamaño,Habitaciones
260,550000000.0,"Santa Lucia, Medellín, Antioquia, Colombia, Santa Lucía, Medellín, Antioquia",150 m² cubiertos,5 habs.
261,720000000.0,"Calle 2a #75b-53, Belén La Mota, Medellín, Antioquia",150 m² cubiertos,5 habs.
262,280000000.0,"Calle 17 #58g-100, Santa Fe, Medellín, Antioquia",150 m² cubiertos,5 habs.
263,310000000.0,"Calle 8 #84f-155, Medellín, Antioquia, Colombia, Belén Loma De Los Bernal, Medellín, Antioquia",150 m² cubiertos,5 habs.
264,840000000.0,"Cra. 50d #64-22, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia, Prado, Medellín, Antioquia",150 m² cubiertos,5 habs.
265,6000000000.0,"Colombia / Antioquia / Laureles, Medellín, Antioquia",150 m² cubiertos,5 habs.
266,390000000.0,"Guayabal, Medellín, Antioquia",150 m² cubiertos,5 habs.
267,350000000.0,"Buenos Aires, Medellín, Antioquia, Colombia, Buenos Aires, Medellín, Antioquia",150 m² cubiertos,5 habs.
268,1580000000.0,"Laureles, Medellín, Antioquia",150 m² cubiertos,5 habs.
269,280000000.0,"Castilla, Medellín, Antioquia, Colombia, Castilla, Medellín, Antioquia",150 m² cubiertos,5 habs.
270,700000000.0,"Cerca Al Corregimiento  Sn, San Cristóbal, Medellín, Antioquia",150 m² cubiertos,5 habs.
271,1200000000.0,"Poblado Medellin, Medellín, Antioquia",150 m² cubiertos,5 habs.
272,430000000.0,"Belén San Bernardo, Medellín, Antioquia",150 m² cubiertos,5 habs.
273,305000000.0,"Aranjuez, Medellín, Antioquia",150 m² cubiertos,5 habs.
274,1290000000.0,"Los Balsos, Medellín, Antioquia",150 m² cubiertos,5 habs.
275,400000000.0,"Santa Mónica, Medellín, Antioquia",150 m² cubiertos,5 habs.
276,6200000000.0,"San Lucas, Medellín, Antioquia",150 m² cubiertos,5 habs.
277,200000000.0,"Robledo, Medellín, Antioquia",150 m² cubiertos,5 habs.
278,230000000.0,"Barichara, Medellín, Antioquia",150 m² cubiertos,5 habs.
279,390000000.0,"Calasanz, Medellín, Antioquia",150 m² cubiertos,5 habs.
280,1890000000.0,"Los Balsos, Medellín, Antioquia",150 m² cubiertos,5 habs.
281,640000000.0,"Belén La Gloria, Medellín, Antioquia",150 m² cubiertos,5 habs.
282,550000.0,"Santa Elena, Medellín, Antioquia",150 m² cubiertos,5 habs.
283,4500000.0,"Santa Elena, Medellín, Antioquia",150 m² cubiertos,5 habs.
284,2800000.0,"Santa Elena, Medellín, Antioquia",150 m² cubiertos,5 habs.
285,380000000.0,"Belén La Gloria, Medellín, Antioquia",150 m² cubiertos,5 habs.
286,190000000.0,"Campo Valdes, Medellín, Antioquia",150 m² cubiertos,5 habs.
287,3100000.0,"Laureles, Medellín, Antioquia",150 m² cubiertos,5 habs.
288,390000.0,"Santa Elena, Medellín, Antioquia",60 m² cubiertos,1 hab.
289,405000000.0,"Guayabal, Medellín, Antioquia",60 m² cubiertos,1 hab.
290,2800000.0,"Santa Elena, Medellín, Antioquia",60 m² cubiertos,1 hab.
291,190000000.0,"Belén, Medellín, Antioquia",60 m² cubiertos,1 hab.
292,3500000000.0,"Laureles, Medellín, Antioquia",60 m² cubiertos,1 hab.
293,1100000000.0,"Laureles, Medellín, Antioquia",60 m² cubiertos,1 hab.
294,1200000000.0,"El Poblado, Medellín, Antioquia",60 m² cubiertos,1 hab.
295,1180000000.0,"Laureles, Medellín, Antioquia",60 m² cubiertos,1 hab.
296,370000000.0,"Carrera 72 #14-22, Medellín, Antioquia, Colombia, Belén Las Playas, Medellín, Antioquia",60 m² cubiertos,1 hab.
297,1400000000.0,"Loma De Los Balsos, Medellín, Antioquia",60 m² cubiertos,1 hab.
298,500000000.0,"Calasanz, Medellín, Antioquia",60 m² cubiertos,1 hab.
299,1700000000.0,"La Calera, Medellín, Antioquia",60 m² cubiertos,1 hab.
300,370000000.0,"Prado Centro, Medellín, Antioquia",60 m² cubiertos,1 hab.
301,750000000.0,"Loma De Los Bernal, Medellín, Antioquia",60 m² cubiertos,1 hab.
302,1700000000.0,"El Poblado, Medellín, Antioquia",60 m² cubiertos,1 hab.
303,4480000.0,"Medellín, Antioquia",60 m² cubiertos,1 hab.
304,19800000.0,"Laureles, Medellín, Antioquia",60 m² cubiertos,1 hab.
305,2500000000.0,"El Poblado, Medellín, Antioquia",60 m² cubiertos,1 hab.
306,6000000000.0,"Palmas, Medellín, Antioquia",60 m² cubiertos,1 hab.
307,850000000.0,"Calasanz, Medellín, Antioquia",60 m² cubiertos,1 hab.
308,1500000000.0,"El Poblado, Medellín, Antioquia",60 m² cubiertos,1 hab.
309,3500000000.0,"Alto De Las Palmas, Medellín, Antioquia",60 m² cubiertos,1 hab.
310,3200000000.0,"Alto De Las Palmas, Medellín, Antioquia",60 m² cubiertos,1 hab.
311,4500000000.0,"Alto De Las Palmas, Medellín, Antioquia",60 m² cubiertos,1 hab.
312,4200000000.0,"Poblado Altos Del Poblado, Medellín, Antioquia",60 m² cubiertos,1 hab.
313,3500000000.0,"Medellín, Antioquia",60 m² cubiertos,1 hab.
314,14000000.0,"El Poblado, Medellín, Antioquia",60 m² cubiertos,1 hab.
315,1560000000.0,"El Poblado, Medellín, Antioquia",60 m² cubiertos,1 hab.
316,1700000000.0,"Poblado La Calera, Medellín, Antioquia",60 m² cubiertos,1 hab.
317,690000000.0,"La Mota, Medellín, Antioquia",60 m² cubiertos,1 hab.
318,675000000.0,"Belén La Mota, Medellín, Antioquia",60 m² cubiertos,1 hab.
319,610000000.0,"La Mota, Medellín, Antioquia",60 m² cubiertos,1 hab.
320,200000000.0,"Medellín, Antioquia, Colombia, Belén Altavista, Medellín, Antioquia",60 m² cubiertos,1 hab.
321,3800000000.0,"Medellín, Antioquia",60 m² cubiertos,1 hab.
322,1100000000.0,"Floresta, Medellín, Antioquia",60 m² cubiertos,1 hab.
323,1200000000.0,"San Joaquín, Medellín, Antioquia",60 m² cubiertos,1 hab.
324,670000000.0,"La Mota, Medellín, Antioquia",60 m² cubiertos,1 hab.
325,1200000000.0,"Medellín, Antioquia",60 m² cubiertos,1 hab.
326,1300000000.0,"El Poblado, Medellín, Antioquia",60 m² cubiertos,1 hab.
327,2850000000.0,"El Poblado, Medellín, Antioquia",60 m² cubiertos,1 hab.
328,1180000000.0,"El Tesoro, Medellín, Antioquia",60 m² cubiertos,1 hab.
329,1380000000.0,"Loma De Los Parra, Medellín, Antioquia",60 m² cubiertos,1 hab.
330,450000000.0,"La Castellana, Medellín, Antioquia",60 m² cubiertos,1 hab.
331,330000000.0,"Santa Lucía, Medellín, Antioquia",60 m² cubiertos,1 hab.
332,280000000.0,"Robledo, Medellín, Antioquia",60 m² cubiertos,1 hab.
333,4800000000.0,"Poblado Palmas, Medellín, Antioquia",60 m² cubiertos,1 hab.
334,1100000000.0,"El Poblado, Medellín, Antioquia",60 m² cubiertos,1 hab.
335,770000000.0,"Loma De Los Bernal, Medellín, Antioquia",60 m² cubiertos,1 hab.
336,1180000000.0,"Simón Bolívar, Medellín, Antioquia",234 m² cubiertos,5 habs.
337,480000000.0,"Simón Bolívar, Medellín, Antioquia",234 m² cubiertos,5 habs.
338,530000000.0,"Los Colores, Medellín, Antioquia",234 m² cubiertos,5 habs.
339,2100000000.0,"Poblado Cola Del Zorro, Medellín, Antioquia",234 m² cubiertos,5 habs.
340,3700000000.0,"Poblado Palmas, Medellín, Antioquia",234 m² cubiertos,5 habs.
341,590000000.0,"La Castellana, Medellín, Antioquia",234 m² cubiertos,5 habs.
342,550000000.0,"La América, Medellín, Antioquia",234 m² cubiertos,5 habs.
343,606000000.0,"Parque De Belen, Medellín, Antioquia",234 m² cubiertos,5 habs.
344,8000000.0,"Floresta, Medellín, Antioquia",234 m² cubiertos,5 habs.
345,2800000000.0,"Loma De San Julian, Medellín, Antioquia",234 m² cubiertos,5 habs.
346,950000000.0,"Floresta, Medellín, Antioquia",234 m² cubiertos,5 habs.
347,2550000000.0,"Poblado Balsos, Medellín, Antioquia",234 m² cubiertos,5 habs.
348,586000000.0,"La América, Medellín, Antioquia",234 m² cubiertos,5 habs.
349,1490000000.0,"San Lucas, Medellín, Antioquia",234 m² cubiertos,5 habs.
350,1100000000.0,"Prado Centro, Medellín, Antioquia",234 m² cubiertos,5 habs.
351,900000000.0,"Estadio, Medellín, Antioquia",234 m² cubiertos,5 habs.
352,650000000.0,"Belén La Palma, Medellín, Antioquia",234 m² cubiertos,5 habs.
353,650000000.0,"Belén Manzanillo, Medellín, Antioquia",234 m² cubiertos,5 habs.
354,850000000.0,"Belén Los Alpes, Medellín, Antioquia",234 m² cubiertos,5 habs.
355,290000000.0,"Manrique, Medellín, Antioquia",234 m² cubiertos,5 habs.
356,480000000.0,"Simón Bolívar, Medellín, Antioquia",234 m² cubiertos,5 habs.
357,340000000.0,"San Diego, Medellín, Antioquia",234 m² cubiertos,5 habs.
358,2700000000.0,"Poblado La Calera, Medellín, Antioquia",234 m² cubiertos,5 habs.
359,5300000000.0,"Alto De Las Palmas, Medellín, Antioquia",234 m² cubiertos,5 habs.
360,1800000000.0,"El Poblado, Medellín, Antioquia",234 m² cubiertos,5 habs.
361,400000000.0,"Santa Mónica, Medellín, Antioquia",234 m² cubiertos,5 habs.
362,370000000.0,"Belén San Bernardo, Medellín, Antioquia",234 m² cubiertos,5 habs.
363,650000000.0,"Laureles, Medellín, Antioquia",234 m² cubiertos,5 habs.
364,330000000.0,"Guayabal, Medellín, Antioquia",234 m² cubiertos,5 habs.
365,790000000.0,"El Poblado, Medellín, Antioquia",234 m² cubiertos,5 habs.
366,5500000.0,"Los Colores, Medellín, Antioquia",234 m² cubiertos,5 habs.
367,590000000.0,"Santa Mónica, Medellín, Antioquia",234 m² cubiertos,5 habs.
368,460000000.0,"Belen Alameda, Medellín, Antioquia",234 m² cubiertos,5 habs.
369,1050000000.0,"Calasanz, Medellín, Antioquia",234 m² cubiertos,5 habs.
370,360000000.0,"La Pradera, Medellín, Antioquia",234 m² cubiertos,5 habs.
371,5000000000.0,"Via Las Palmas, Medellín, Antioquia",234 m² cubiertos,5 habs.
372,580000000.0,"La Mota, Medellín, Antioquia",234 m² cubiertos,5 habs.
373,490000000.0,"Loma De Los Bernal, Medellín, Antioquia",234 m² cubiertos,5 habs.
374,720000000.0,"Medellín, Antioquia",234 m² cubiertos,5 habs.
375,2850000000.0,"Poblado El Tesoro, Medellín, Antioquia",234 m² cubiertos,5 habs.
376,4200000000.0,"Poblado Palmas, Medellín, Antioquia",234 m² cubiertos,5 habs.
377,3800000000.0,"Poblado Palmas, Medellín, Antioquia",234 m² cubiertos,5 habs.
378,3350000000.0,"Las Palmas, Medellín, Antioquia",234 m² cubiertos,5 habs.
379,990000000.0,"Los Colores, Medellín, Antioquia",234 m² cubiertos,5 habs.
380,230000000.0,"Buenos Aires, Medellín, Antioquia",234 m² cubiertos,5 habs.
381,3500000000.0,"El Poblado, Medellín, Antioquia",234 m² cubiertos,5 habs.
382,361000000.0,"Rodeo Alto, Medellín, Antioquia",234 m² cubiertos,5 habs.
383,520000000.0,"Boston, Medellín, Antioquia",234 m² cubiertos,5 habs.
384,47600000.0,"Laureles, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
385,1200000000.0,"Santa Mónica, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
386,640000000.0,"Belén La Nubia, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
387,215000000.0,"San Antonio De Prado, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
388,4500000.0,"Centro, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
389,900000000.0,"Poblado Santa Maria De Los Angeles, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
390,1180000000.0,"El Tesoro, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
391,195000000.0,"Robledo, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
392,25000000.0,"Patio Bonito, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
393,300000000.0,"Robledo, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
394,420000000.0,"Santa Mónica, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
395,425000000.0,"Villahermosa, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
396,450000000.0,"Medellín, Antioquia","1,500 m² cubiertos",30 habs.
397,3200000.0,"Belén Parque, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
398,465000000.0,"Pilarica, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
399,650000000.0,"Belén Las Playas, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
400,740000000.0,"Calasanz, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
401,535000000.0,"Belén Miravalle, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
402,550000000.0,"Calasanz, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
403,800000000.0,"Laureles La Castellana, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
404,3950000000.0,"Alto De Las Palmas, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
405,1400000000.0,"Altos Del Poblado, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
406,490000000.0,"Aranjuez, Medellín, Antioquia, Colombia, Aranjuez, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
407,380000000.0,"Robledo, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
408,785000000.0,"Santa Mónica, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
409,1700000.0,"Belén Las Playas, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
410,980000000.0,"Belén Loma De Los Bernal, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
411,470000000.0,"Belén San Bernardo, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
412,669000000.0,"La Mota, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
413,2000000000.0,"Laureles, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
414,820000000.0,"Estadio, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
415,1500000.0,"Medellín, Antioquia","1,500 m² cubiertos",30 habs.
416,360000000.0,"Calasanz, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
417,460000000.0,"Loma Del Indio, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
418,3900000000.0,"Medellín, Antioquia","1,500 m² cubiertos",30 habs.
419,1300000000.0,"La América, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
420,990000000.0,"Conquistadores, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
421,400000000.0,"Belén Granada, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
422,550000000.0,"Calasanz, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
423,235000000.0,"San Diego, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
424,1370000000.0,"El Poblado, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
425,950000000.0,"Prado Centro, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
426,1300000000.0,"Laureles, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
427,420000000.0,"Santa Monica, Medellín, Antioquia, Colombia, Santa Mónica, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
428,9000000.0,"Laureles, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
429,1430000000.0,"Loma De Los Gonzalez, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
430,2100000000.0,"El Poblado, Medellín, Antioquia","1,500 m² cubiertos",30 habs.
431,550000000.0,"Medellín, Antioquia","1,500 m² cubiertos",30 habs.
432,650000000.0,"Simón Bolívar, Medellín, Antioquia",142 m² cubiertos,4 habs.
433,4500000.0,"Laureles, Medellín, Antioquia",142 m² cubiertos,4 habs.
434,600000000.0,"Belén Manzanillo, Medellín, Antioquia",142 m² cubiertos,4 habs.
435,5000000000.0,"Poblado Palmas, Medellín, Antioquia",142 m² cubiertos,4 habs.
436,4300000.0,"Belén, Medellín, Antioquia",142 m² cubiertos,4 habs.
437,7500000.0,"Estadio, Medellín, Antioquia",142 m² cubiertos,4 habs.
438,470000000.0,"Campo Valdez, Medellín, Antioquia",142 m² cubiertos,4 habs.
439,560000000.0,"Simón Bolívar, Medellín, Antioquia",142 m² cubiertos,4 habs.
440,410000000.0,"Santa Mónica, Medellín, Antioquia",142 m² cubiertos,4 habs.
441,1325000000.0,"Estadio, Medellín, Antioquia",142 m² cubiertos,4 habs.
442,1100000000.0,"Medellín, Antioquia",142 m² cubiertos,4 habs.
443,180000000.0,"Castilla, Medellín, Antioquia",142 m² cubiertos,4 habs.
444,350000000.0,"Floresta, Medellín, Antioquia",142 m² cubiertos,4 habs.
445,550000000.0,"Belen Nogal, Medellín, Antioquia",142 m² cubiertos,4 habs.
446,700000000.0,"Simón Bolívar, Medellín, Antioquia",142 m² cubiertos,4 habs.
447,3300000000.0,"La Calera, Medellín, Antioquia",142 m² cubiertos,4 habs.
448,390000000.0,"Calasanz, Medellín, Antioquia",142 m² cubiertos,4 habs.
449,2100000000.0,"El Poblado, Medellín, Antioquia",142 m² cubiertos,4 habs.
450,480000000.0,"La Mota, Medellín, Antioquia",142 m² cubiertos,4 habs.
451,570000000.0,"Laureles, Medellín, Antioquia",142 m² cubiertos,4 habs.
452,329900000.0,"Rosales, Belén, Medellín, Antioquia, Colombia, Belén Rosales, Medellín, Antioquia",142 m² cubiertos,4 habs.
453,750000000.0,"La Castellana, Medellín, Antioquia",142 m² cubiertos,4 habs.
454,5000000.0,"Medellín, Antioquia",142 m² cubiertos,4 habs.
455,8000000.0,"Prado Centro, Medellín, Antioquia",142 m² cubiertos,4 habs.
456,635000000.0,"San Germán, Medellín, Antioquia",142 m² cubiertos,4 habs.
457,470000000.0,"La América, Medellín, Antioquia",142 m² cubiertos,4 habs.
458,515000000.0,"Pilarica, Medellín, Antioquia",142 m² cubiertos,4 habs.
459,470000000.0,"Belén La Gloria, Medellín, Antioquia",142 m² cubiertos,4 habs.
460,230000000.0,"Pedregal, Medellín, Antioquia",142 m² cubiertos,4 habs.
461,1240000000.0,"Poblado La Visitacion, Medellín, Antioquia",142 m² cubiertos,4 habs.
462,6000000000.0,"La Calera, Medellín, Antioquia",142 m² cubiertos,4 habs.
463,280000000.0,"Florencia, Medellín, Antioquia",142 m² cubiertos,4 habs.
464,310000000.0,"Guayabal, Medellín, Antioquia",142 m² cubiertos,4 habs.
465,5000000.0,"Belén La Nubia, Medellín, Antioquia",142 m² cubiertos,4 habs.
466,480000000.0,"Buenos Aires, Medellín, Antioquia",142 m² cubiertos,4 habs.
467,1100000000.0,"El Poblado, Medellín, Antioquia",142 m² cubiertos,4 habs.
468,750000000.0,"Simón Bolívar, Medellín, Antioquia",142 m² cubiertos,4 habs.
469,280000000.0,"Manrique, Medellín, Antioquia",142 m² cubiertos,4 habs.
470,500000000.0,"Robledo, Medellín, Antioquia",142 m² cubiertos,4 habs.
471,750000000.0,"Guayabal, Medellín, Antioquia",142 m² cubiertos,4 habs.
472,295000000.0,"Villahermosa, Medellín, Antioquia",142 m² cubiertos,4 habs.
473,372000000.0,"Buenos Aires, Medellín, Antioquia",142 m² cubiertos,4 habs.
474,1080000000.0,"Belén La Palma, Medellín, Antioquia",142 m² cubiertos,4 habs.
475,2500000000.0,"Poblado Altos Del Poblado, Medellín, Antioquia",142 m² cubiertos,4 habs.
476,1200000000.0,"Los Colores, Medellín, Antioquia",142 m² cubiertos,4 habs.
477,650000000.0,"Belén La Palma, Medellín, Antioquia",142 m² cubiertos,4 habs.
478,750000000.0,"El Poblado, Medellín, Antioquia",142 m² cubiertos,4 habs.
479,330000000.0,"Rodeo Alto, Medellín, Antioquia",142 m² cubiertos,4 habs.
480,830000000.0,"Belén Miravalle, Medellín, Antioquia",255 m² cubiertos,4 habs.
481,1290000000.0,"Velódromo, Medellín, Antioquia",255 m² cubiertos,4 habs.
482,8000000.0,"Prado Centro, Medellín, Antioquia",255 m² cubiertos,4 habs.
483,350000000.0,"Campo Valdez, Medellín, Antioquia",255 m² cubiertos,4 habs.
484,280000000.0,"Buenos Aires, Medellín, Antioquia",255 m² cubiertos,4 habs.
485,750000000.0,"Carrera 92 Sn, Santa Mónica, Medellín, Antioquia",255 m² cubiertos,4 habs.
486,660000000.0,"Velódromo, Medellín, Antioquia",255 m² cubiertos,4 habs.
487,300000000.0,"Itagüí, Medellín, Antioquia",255 m² cubiertos,4 habs.
488,290000000.0,"Boston, Medellín, Antioquia",255 m² cubiertos,4 habs.
489,540000000.0,"Prado Centro, Medellín, Antioquia",255 m² cubiertos,4 habs.
490,955000000.0,"Castropol  Sn, Castropol, Medellín, Antioquia",255 m² cubiertos,4 habs.
491,500000000.0,"Medellín, Antioquia",255 m² cubiertos,4 habs.
492,580000000.0,"Estadio, Medellín, Antioquia",255 m² cubiertos,4 habs.
493,750000000.0,"Pilarica, Medellín, Antioquia",255 m² cubiertos,4 habs.
494,3900000000.0,"Medellín, Antioquia",255 m² cubiertos,4 habs.
495,970000000.0,"Poblado El Tesoro, Medellín, Antioquia",255 m² cubiertos,4 habs.
496,519000000.0,"Robledo, Medellín, Antioquia",255 m² cubiertos,4 habs.
497,3350000000.0,"Poblado Palmas, Medellín, Antioquia",255 m² cubiertos,4 habs.
498,1180000000.0,"San Lucas, Medellín, Antioquia",255 m² cubiertos,4 habs.
499,310000000.0,"Santa Lucía, Medellín, Antioquia",255 m² cubiertos,4 habs.
500,820000000.0,"Velódromo, Medellín, Antioquia",255 m² cubiertos,4 habs.
501,4000000.0,"Belén La Nubia, Medellín, Antioquia",255 m² cubiertos,4 habs.
502,800000000.0,"Prado Centro, Medellín, Antioquia",255 m² cubiertos,4 habs.
503,4400000.0,"Los Colores, Medellín, Antioquia",255 m² cubiertos,4 habs.
504,300000000.0,"Santa Lucía, Medellín, Antioquia",255 m² cubiertos,4 habs.
505,350000000.0,"Belén Las Playas, Medellín, Antioquia",255 m² cubiertos,4 habs.
506,310000000.0,"Rodeo Alto, Medellín, Antioquia",255 m² cubiertos,4 habs.
507,1500000.0,"Robledo, Medellín, Antioquia",255 m² cubiertos,4 habs.
508,7500000000.0,"El Poblado, Medellín, Antioquia",255 m² cubiertos,4 habs.
509,780000000.0,"Belén La Nubia, Medellín, Antioquia",255 m² cubiertos,4 habs.
510,395000000.0,"Belén La Gloria, Medellín, Antioquia",255 m² cubiertos,4 habs.
511,650000000.0,"Los Colores, Medellín, Antioquia",255 m² cubiertos,4 habs.
512,205000000.0,"Campo Valdes, Medellín, Antioquia",255 m² cubiertos,4 habs.
513,300000000.0,"Boyaca Las Brisas, Medellín, Antioquia",255 m² cubiertos,4 habs.
514,3000000000.0,"Poblado Altos Del Poblado, Medellín, Antioquia",255 m² cubiertos,4 habs.
515,850000000.0,"Loma Los González, Medellín, Antioquia",255 m² cubiertos,4 habs.
516,350000000.0,"Villahermosa, Medellín, Antioquia",255 m² cubiertos,4 habs.
517,1200000.0,"Medellín, Antioquia",255 m² cubiertos,4 habs.
518,730000000.0,"Carrera 92 Sn, Santa Mónica, Medellín, Antioquia",255 m² cubiertos,4 habs.
519,280000000.0,"Robledo, Medellín, Antioquia",255 m² cubiertos,4 habs.
520,545000000.0,"Belen La Nubia, Medellín, Antioquia",255 m² cubiertos,4 habs.
521,350000000.0,"Campo Valdes, Medellín, Antioquia",255 m² cubiertos,4 habs.
522,550000000.0,"Santa Fe Barrio, Medellín, Antioquia",255 m² cubiertos,4 habs.
523,530000000.0,"Guayabal, Medellín, Antioquia",255 m² cubiertos,4 habs.
524,39000000.0,"Las Palmas, Medellín, Antioquia",255 m² cubiertos,4 habs.
525,450000000.0,"Belén Malibú, Medellín, Antioquia",255 m² cubiertos,4 habs.
526,540000000.0,"Belén Parque, Medellín, Antioquia",255 m² cubiertos,4 habs.
527,260000000.0,"El Chagualo, Medellín, Antioquia",255 m² cubiertos,4 habs.
528,2600000.0,"Belén La Palma, Medellín, Antioquia",110 m² cubiertos,2 habs.
529,500000000.0,"Los Angeles, Medellín, Antioquia",110 m² cubiertos,2 habs.
530,620000000.0,"Laureles, Medellín, Antioquia",110 m² cubiertos,2 habs.
531,1250000000.0,"Medellín, Antioquia, Colombia, Laureles, Medellín, Antioquia",110 m² cubiertos,2 habs.
532,1320000000.0,"Estadio, Medellín, Antioquia",110 m² cubiertos,2 habs.
533,350000000.0,"Campo Valdes, Medellín, Antioquia",110 m² cubiertos,2 habs.
534,5000000.0,"Calasanz, Medellín, Antioquia",110 m² cubiertos,2 habs.
535,385000000.0,"Belén La Mota, Medellín, Antioquia",110 m² cubiertos,2 habs.
536,280000000.0,"San Javier, Medellín, Antioquia",110 m² cubiertos,2 habs.
537,475000000.0,"Laureles, Medellín, Antioquia",110 m² cubiertos,2 habs.
538,520000000.0,"Medellín, Antioquia",110 m² cubiertos,2 habs.
539,230000000.0,"Aranjuez, Medellín, Antioquia",110 m² cubiertos,2 habs.
540,330000000.0,"Rodeo Alto, Medellín, Antioquia",110 m² cubiertos,2 habs.
541,330000000.0,"Belén San Bernardo, Medellín, Antioquia",110 m² cubiertos,2 habs.
542,900000000.0,"Laureles, Medellín, Antioquia",110 m² cubiertos,2 habs.
543,410000000.0,"La América, Medellín, Antioquia",110 m² cubiertos,2 habs.
544,550000000.0,"Belén San Bernardo, Medellín, Antioquia",110 m² cubiertos,2 habs.
545,780000000.0,"Belén Los Alpes, Medellín, Antioquia",110 m² cubiertos,2 habs.
546,545000000.0,"Belén Miravalle, Medellín, Antioquia",110 m² cubiertos,2 habs.
547,830000000.0,"Belén Nueva Villa De Aburrá, Medellín, Antioquia",110 m² cubiertos,2 habs.
548,325000000.0,"Santa Lucía, Medellín, Antioquia",110 m² cubiertos,2 habs.
549,300000000.0,"Campo Valdez, Medellín, Antioquia",110 m² cubiertos,2 habs.
550,6000000.0,"Laureles, Medellín, Antioquia",110 m² cubiertos,2 habs.
551,6720000.0,"Estadio, Medellín, Antioquia",110 m² cubiertos,2 habs.
552,4500000.0,"Estadio, Medellín, Antioquia",110 m² cubiertos,2 habs.
553,170000000.0,"Pedregal, Medellín, Antioquia",110 m² cubiertos,2 habs.
554,2100000.0,"Cristo Rey, Medellín, Antioquia",110 m² cubiertos,2 habs.
555,1250000000.0,"La Visitación, Medellín, Antioquia",110 m² cubiertos,2 habs.
556,411000000.0,"Belén La Mota, Medellín, Antioquia",110 m² cubiertos,2 habs.
557,335000000.0,"Robledo, Medellín, Antioquia",110 m² cubiertos,2 habs.
558,370000000.0,"Rodeo Alto, Medellín, Antioquia",110 m² cubiertos,2 habs.
559,750000000.0,"Belén La Mota, Medellín, Antioquia",110 m² cubiertos,2 habs.
560,350000000.0,"Belén San Bernardo, Medellín, Antioquia",110 m² cubiertos,2 habs.
561,5500000.0,"Laureles, Medellín, Antioquia",110 m² cubiertos,2 habs.
562,1550000.0,"Manrique, Medellín, Antioquia",110 m² cubiertos,2 habs.
563,270000000.0,"Excelente Ubicación  Sn, San Cristóbal, Medellín, Antioquia",110 m² cubiertos,2 habs.
564,585000000.0,"Aliadas 3147173171, Belén, Medellín, Antioquia",110 m² cubiertos,2 habs.
565,600000000.0,"Loma De Los Bernal  3147173171, Belén, Medellín, Antioquia",110 m² cubiertos,2 habs.
566,2200000000.0,"Medellín, Antioquia",110 m² cubiertos,2 habs.
567,10500000.0,"San Lucas, San Lucas, Medellín, Antioquia",110 m² cubiertos,2 habs.
568,4000000000.0,"Medellín, Antioquia",110 m² cubiertos,2 habs.
569,220000000.0,"Belen El Rodeo Sn, El Rodeo, Medellín, Antioquia",110 m² cubiertos,2 habs.
570,910000000.0,"Altos Del Poblado, Medellín, Antioquia",110 m² cubiertos,2 habs.
571,215000000.0,"Medellín, Antioquia",110 m² cubiertos,2 habs.
